"kanji","curPron","pos","nextPron","prevPron","curIndex","lastChar","onKun","oneChar","allKanji"
"訪","ほう","noun","m","START","0","KANJI","False","False","True"
"子","し","noun","END","u","1","KANJI","False","False","True"
"河","か","noun","s","START","0","KANJI","False","False","True"
"り","り","noun","END","a","2","り","True","False","False"
"着","き","verb","k","START","0","る","True","False","False"
"曜","よう","noun","END","i","1","KANJI","False","False","True"
"央","おう","noun","END","u","1","KANJI","False","False","True"
"風","ふう","noun","END","i","1","KANJI","False","False","True"
"力","りょく","noun","END","u","1","KANJI","False","False","True"
"服","ふく","noun","s","START","0","KANJI","False","False","True"
"る","る","verb","END","e","2","る","True","False","False"
"年","どし","noun","END","i","2","KANJI","True","False","False"
"て","て","adjective","END","u","2","て","True","False","False"
"量","りょう","noun","END","u","1","KANJI","False","False","True"
"ず","ず","verb","r","u","1","る","True","False","False"
"げ","げ","verb","r","a","2","る","True","False","False"
"最","さい","noun","k","START","0","KANJI","False","False","True"
"便","べん","noun","g","START","0","KANJI","False","False","True"
"介","かい","noun","h","START","0","KANJI","False","False","True"
"ご","ご","noun","b","START","0","KANJI","True","False","False"
"い","い","verb","r","i","1","る","True","False","False"
"無","な","noun","s","START","0","し","True","False","False"
"る","る","verb","END","a","2","る","True","False","False"
"接","せつ","noun","END","n","1","KANJI","False","False","True"
"謙","へりくだ","verb","r","START","0","る","True","False","False"
"請","せい","noun","END","u","1","KANJI","False","False","True"
"電","でん","noun","s","START","0","KANJI","False","False","True"
"る","る","verb","END","a","1","る","True","False","False"
"か","か","verb","s","o","1","す","True","False","False"
"収","しゅう","noun","y","START","0","KANJI","False","False","True"
"流","りゅう","noun","END","i","1","KANJI","False","False","True"
"ぐ","ぐ","verb","END","a","1","ぐ","True","False","False"
"り","り","noun","n","a","1","ま","True","False","False"
"唯","ゆい","noun","i","START","0","KANJI","False","False","True"
"特","とく","noun","y","START","0","KANJI","False","False","True"
"詐","さ","noun","g","START","0","KANJI","False","False","True"
"裁","さい","noun","END","i","1","KANJI","False","False","True"
"利","り","noun","END","u","1","KANJI","False","False","True"
"る","る","verb","END","e","4","る","True","False","False"
"冷","れい","noun","b","START","0","KANJI","False","False","True"
"事","じ","noun","END","a","1","KANJI","False","False","True"
"す","す","verb","END","o","1","す","True","False","False"
"敷","しき","noun","END","a","1","KANJI","False","False","True"
"比","ひ","noun","j","START","0","KANJI","False","False","True"
"匹","ひき","counter","END","START","0","KANJI","True","True","True"
"ら","ら","verb","u","a","1","う","True","False","False"
"所","じょ","noun","END","n","1","KANJI","False","False","True"
"し","し","noun","h","a","1","き","True","False","False"
"蔵","ぞう","noun","END","o","1","KANJI","False","False","True"
"る","る","verb","END","u","2","る","True","False","False"
"車","しゃ","noun","s","START","0","KANJI","False","False","True"
"複","ふく","noun","s","START","0","KANJI","False","False","True"
"依","い","noun","s","START","0","KANJI","False","False","True"
"た","た","verb","r","a","1","る","True","False","False"
"中","なか","noun","y","START","0","KANJI","False","False","True"
"う","う","verb","END","a","1","う","True","False","False"
"絶","だ","verb","e","o","1","る","True","False","False"
"反","かえ","verb","r","START","0","る","True","False","False"
"み","み","verb","r","i","1","る","True","False","False"
"動","どう","noun","s","u","1","KANJI","False","False","True"
"酒","さか","noun","b","START","0","KANJI","False","False","True"
"鳴","めい","noun","END","i","1","KANJI","False","False","True"
"物","もの","adjective","s","START","0","い","True","False","False"
"る","る","verb","END","e","3","る","True","False","False"
"む","む","verb","END","a","2","む","True","False","False"
"表","あらわ","verb","s","START","0","す","True","False","False"
"包","ほう","noun","t","START","0","KANJI","False","False","True"
"意","い","noun","k","START","0","KANJI","False","False","True"
"え","え","verb","r","a","2","る","True","False","False"
"定","てい","noun","END","n","1","KANJI","False","False","True"
"つ","つ","numeric","END","o","1","つ","True","False","False"
"休","きゅう","noun","b","i","1","KANJI","False","False","True"
"し","し","noun","d","a","1","し","True","False","False"
"布","ふ","noun","END","i","1","KANJI","False","False","True"
"ぜ","ぜ","verb","r","a","1","る","True","False","False"
"料","りょう","noun","END","u","1","KANJI","False","False","True"
"る","る","verb","END","e","2","る","True","False","False"
"余","よ","noun","k","START","0","KANJI","False","False","True"
"覚","さ","verb","m","START","0","る","True","False","False"
"彫","ちょう","noun","k","START","0","KANJI","False","False","True"
"割","わ","verb","r","START","0","む","True","False","False"
"ん","ん","noun","END","a","2","ん","True","False","False"
"助","たす","noun","k","START","0","け","True","False","False"
"称","しょう","noun","END","i","1","KANJI","False","False","True"
"貨","か","noun","m","START","0","KANJI","False","False","True"
"過","か","noun","s","START","0","KANJI","False","False","True"
"給","きゅう","noun","END","o","1","KANJI","False","False","True"
"す","す","verb","END","a","1","す","True","False","False"
"応","おう","noun","k","START","0","KANJI","False","False","True"
"仏","ぶつ","noun","z","START","0","KANJI","False","False","True"
"夫","ぶ","noun","END","u","1","KANJI","False","False","True"
"与","あた","verb","e","START","0","る","True","False","False"
"接","せつ","noun","END","n","1","KANJI","False","False","True"
"画","かく","noun","END","START","0","KANJI","True","True","True"
"な","な","adjective","k","o","2","く","True","False","False"
"れ","れ","verb","r","o","1","る","True","False","False"
"っ","っ","noun","s","a","1","KANJI","True","False","False"
"く","く","verb","n","a","1","る","True","False","False"
"恋","こい","noun","b","START","0","KANJI","False","False","True"
"う","う","verb","END","a","1","う","True","False","False"
"制","せい","noun","s","START","0","KANJI","False","False","True"
"し","し","noun","END","a","1","し","True","False","False"
"馬","ば","adjective","k","START","0","い","True","False","False"
"評","ひょう","noun","END","o","1","KANJI","False","False","True"
"動","どう","noun","s","u","2","KANJI","False","False","True"
"暦","れき","noun","END","n","1","KANJI","False","False","True"
"位","い","noun","END","a","1","KANJI","False","False","True"
"ら","ら","verb","s","a","1","す","True","False","False"
"害","がい","noun","END","i","1","KANJI","False","False","True"
"日","び","noun","END","u","2","KANJI","False","False","True"
"が","が","adjective","r","a","3","ら","True","False","False"
"て","て","adjective","END","i","3","て","True","False","False"
"開","かい","noun","t","START","0","KANJI","False","False","True"
"訳","わけ","expression","n","i","2","い","True","False","False"
"て","て","noun","END","n","1","て","True","False","False"
"申","もう","noun","s","START","0","み","True","False","False"
"予","よ","noun","k","START","0","KANJI","False","False","True"
"限","げん","noun","t","START","0","KANJI","False","False","True"
"気","き","noun","m","START","0","ち","True","False","False"
"落","お","verb","c","START","0","む","True","False","False"
"俗","ぞく","noun","END","n","1","KANJI","False","False","True"
"長","ちょう","noun","s","START","0","KANJI","False","False","True"
"業","ぎょう","noun","s","START","0","KANJI","False","False","True"
"集","しゅう","noun","c","START","0","KANJI","False","False","True"
"る","る","verb","END","e","2","る","True","False","False"
"宜","よろ","expression","s","START","0","く","True","False","False"
"入","にゅう","noun","j","START","0","KANJI","False","False","True"
"会","かい","noun","END","a","1","KANJI","False","False","True"
"力","りょく","noun","END","u","1","KANJI","False","False","True"
"慌","あわ","adjective","t","START","0","い","True","False","False"
"る","る","verb","END","a","4","る","True","False","False"
"口","こう","noun","t","START","0","KANJI","False","False","True"
"分","ぶん","noun","b","START","0","KANJI","False","False","True"
"く","く","verb","END","a","1","く","True","False","False"
"培","ばい","noun","END","i","1","KANJI","False","False","True"
"詞","し","noun","END","u","2","KANJI","False","False","True"
"見","み","noun","END","a","1","KANJI","False","False","True"
"い","い","adjective","END","a","4","い","True","False","False"
"全","ぜん","noun","s","START","0","KANJI","False","False","True"
"か","か","noun","END","u","1","か","True","False","False"
