"kanji","curPron","pos","nextPron","prevPron","curIndex","lastChar","onKun","oneChar","allKanji"
"望","ぼう","noun","END","u","1","望","False","False","True"
"共","きょう","noun","m","START","0","鳴","False","False","True"
"鳴","めい","noun","END","u","1","鳴","False","False","True"
"同","どう","noun","t","START","0","等","False","False","True"
"等","とう","noun","END","u","1","等","False","False","True"
"構","かま","verb","e","START","0","る","True","False","False"
"え","え","verb","r","a","1","る","True","False","False"
"る","る","verb","END","e","2","る","True","False","False"
"祭","さい","noun","j","START","0","日","False","False","True"
"日","じつ","noun","END","i","1","日","False","False","True"
"集","しゅう","noun","g","START","0","合","False","False","True"
"合","ごう","noun","END","u","1","合","False","False","True"
"断","ことわ","verb","r","START","0","る","True","False","False"
"る","る","verb","END","a","1","る","True","False","False"
"販","はん","noun","b","START","0","売","False","False","True"
"売","ばい","noun","END","n","1","売","False","False","True"
"仲","ちゅう","noun","n","START","0","人","False","False","True"
"人","にん","noun","END","u","1","人","False","False","True"
"綴","と","verb","j","START","0","る","True","False","False"
"じ","じ","verb","r","o","1","る","True","False","False"
"る","る","verb","END","i","2","る","True","False","False"
"溺","おぼ","verb","r","START","0","る","True","False","False"
"れ","れ","verb","r","o","1","る","True","False","False"
"る","る","verb","END","e","2","る","True","False","False"
"堤","てい","noun","b","START","0","防","False","False","True"
"防","ぼう","noun","END","i","1","防","False","False","True"
"管","かん","noun","r","START","0","理","False","False","True"
"理","り","noun","END","n","1","理","False","False","True"
"御","ご","interjection","r","START","0","覧","False","False","True"
"覧","らん","interjection","END","o","1","覧","False","False","True"
"益","ます","adverb","m","START","0","々","False","False","True"
"々","ます","adverb","END","u","1","々","False","False","True"
"琴","こと","noun","END","START","0","琴","True","True","True"
"実","じつ","expression","h","START","0","は","True","False","False"
"は","は","expression","END","u","1","は","True","False","False"
"覗","のぞ","verb","k","START","0","く","True","False","False"
"く","く","verb","END","o","1","く","True","False","False"
"優","やさ","noun","END","START","0","優","True","True","True"
"締","し","noun","m","START","0","り","True","False","False"
"め","め","noun","k","i","1","り","True","False","False"
"切","き","noun","r","e","2","り","True","False","False"
"り","り","noun","END","i","3","り","True","False","False"
"魂","こん","noun","END","START","0","魂","True","True","True"
"剥","む","verb","k","START","0","く","True","False","False"
"く","く","verb","END","u","1","く","True","False","False"
"背","そむ","verb","k","START","0","く","True","False","False"
"く","く","verb","END","u","1","く","True","False","False"
"労","ろう","noun","d","START","0","働","False","False","True"
"働","どう","noun","END","u","1","働","False","False","True"
"程","ほど","noun","END","START","0","程","True","True","True"
"向","む","noun","k","START","0","き","True","False","False"
"き","き","noun","END","u","1","き","True","False","False"
"命","めい","noun","r","START","0","令","False","False","True"
"令","れい","noun","END","i","1","令","False","False","True"
"共","きょう","noun","w","START","0","和","False","False","True"
"和","わ","noun","END","u","1","和","False","False","True"
"大","だい","adverb","b","START","0","分","False","False","True"
"分","ぶ","adverb","END","i","1","分","False","False","True"
"注","つ","verb","g","START","0","ぐ","True","False","False"
"ぐ","ぐ","verb","END","u","1","ぐ","True","False","False"
"任","まか","verb","s","START","0","る","True","False","False"
"せ","せ","verb","r","a","1","る","True","False","False"
"る","る","verb","END","e","2","る","True","False","False"
"深","ふか","verb","m","START","0","る","True","False","False"
"め","め","verb","r","a","1","る","True","False","False"
"る","る","verb","END","e","2","る","True","False","False"
"自","じ","noun","m","START","0","慢","False","False","True"
"慢","まん","noun","END","i","1","慢","False","False","True"
"光","ひかり","noun","END","START","0","光","True","True","True"
"放","ほう","verb","r","START","0","す","True","False","False"
"り","り","verb","d","u","1","す","True","False","False"
"出","だ","verb","s","i","2","す","True","False","False"
"す","す","verb","END","a","3","す","True","False","False"
"人","じん","noun","r","START","0","類","False","False","True"
"類","るい","noun","END","n","1","類","False","False","True"
"目","もく","noun","j","START","0","次","False","False","True"
"次","じ","noun","END","u","1","次","False","False","True"
"仕","し","verb","t","START","0","る","True","False","False"
"付","つ","verb","k","i","1","る","True","False","False"
"け","け","verb","r","u","2","る","True","False","False"
"る","る","verb","END","e","3","る","True","False","False"
"改","あらた","adverb","m","START","0","て","True","False","False"
"め","め","adverb","t","a","1","て","True","False","False"
"て","て","adverb","END","e","2","て","True","False","False"
"檻","おり","noun","END","START","0","檻","True","True","True"
"場","ば","noun","m","START","0","面","False","False","True"
"面","めん","noun","END","a","1","面","False","False","True"
"胸","むね","noun","END","START","0","胸","True","True","True"
"配","はい","noun","k","START","0","給","False","False","True"
"給","きゅう","noun","END","i","1","給","False","False","True"
"藻","も","verb","g","START","0","く","True","False","False"
"掻","が","verb","k","o","1","く","True","False","False"
"く","く","verb","END","a","2","く","True","False","False"
"同","どう","noun","m","START","0","盟","False","False","True"
"盟","めい","noun","END","u","1","盟","False","False","True"
"弱","よわ","verb","r","START","0","る","True","False","False"
"る","る","verb","END","a","1","る","True","False","False"
"何","なん","expression","t","START","0","か","True","False","False"
"と","と","expression","k","n","1","か","True","False","False"
"か","か","expression","END","o","2","か","True","False","False"
"泉","いずみ","noun","END","START","0","泉","True","True","True"
"乱","みだ","verb","r","START","0","る","True","False","False"
"れ","れ","verb","r","a","1","る","True","False","False"
"る","る","verb","END","e","2","る","True","False","False"
"先","せん","noun","s","START","0","週","False","False","True"
"週","しゅう","noun","END","n","1","週","False","False","True"
"好","この","noun","m","START","0","み","True","False","False"
"み","み","noun","END","o","1","み","True","False","False"
"孤","こ","noun","d","START","0","独","False","False","True"
"独","どく","noun","END","o","1","独","False","False","True"
"二","ふた","numeric","t","START","0","つ","True","False","False"
"つ","つ","numeric","END","a","1","つ","True","False","False"
"岩","がん","noun","s","START","0","石","False","False","True"
"石","せき","noun","END","n","1","石","False","False","True"
"労","いたわ","verb","r","START","0","る","True","False","False"
"る","る","verb","END","a","1","る","True","False","False"
"防","ふせ","verb","g","START","0","ぐ","True","False","False"
"ぐ","ぐ","verb","END","e","1","ぐ","True","False","False"
"意","い","noun","t","START","0","図","False","False","True"
"図","と","noun","END","i","1","図","False","False","True"
"撮","さつ","noun","e","START","0","影","False","False","True"
"影","えい","noun","END","u","1","影","False","False","True"
"停","てい","noun","d","START","0","電","False","False","True"
"電","でん","noun","END","i","1","電","False","False","True"
"即","そく","adverb","z","START","0","に","True","False","False"
